10  0.000347
20  0.001245
50  0.026755
80  0.111123
100  0.149692
200  1.765420
400  11.228070
500  22.530642
600  33.774275
800  68.848667
1000  123.143610
1200  234.038519
1400  330.634278
1600  431.503097
1800  593.249649
2000  652.896002
2200  904.780518
2400  948.727275
2600  998.006939
2800  1279.902981
3000  1032.141656
4096  1325.860393
4200  1357.671537
4400  1616.735214
4600  1541.199569
4800  1414.560022
5000  1596.909405
